directory_file_name,line_number,error_type,error_description
create-react-app\packages\react-error-overlay\src\__tests__\mapper.js,64:21,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\__tests__\script-lines.js,11:25,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\__tests__\script-lines.js,15:25,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\__tests__\stack-frame.js,23:5,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\__tests__\stack-frame.js,24:5,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\__tests__\stack-frame.js,28:5,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\__tests__\stack-frame.js,29:5,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\__tests__\unmapper.js,14:21,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\__tests__\unmapper.js,32:68,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\__tests__\unmapper.js,55:21,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\components\CloseButton.js,24:29,error,expected
create-react-app\packages\react-error-overlay\src\components\CodeBlock.js,27:27,error,expected
create-react-app\packages\react-error-overlay\src\components\Collapsible.js,41:29,error,expected
create-react-app\packages\react-error-overlay\src\components\ErrorOverlay.js,35:30,error,expected
create-react-app\packages\react-error-overlay\src\components\Footer.js,20:24,error,expected
create-react-app\packages\react-error-overlay\src\components\Header.js,26:23,error,expected
create-react-app\packages\react-error-overlay\src\components\NavigationBar.js,47:31,error,expected
create-react-app\packages\react-error-overlay\src\containers\CompileErrorContainer.js,23:39,error,expected
create-react-app\packages\react-error-overlay\src\containers\RuntimeError.js,21:27,error,expected
create-react-app\packages\react-error-overlay\src\containers\RuntimeErrorContainer.js,19:14,error,expected
create-react-app\packages\react-error-overlay\src\containers\StackFrame.js,48:28,error,expected
create-react-app\packages\react-error-overlay\src\containers\StackFrameCodeBlock.js,18:37,error,expected
create-react-app\packages\react-error-overlay\src\containers\StackTrace.js,25:14,error,expected
create-react-app\packages\react-error-overlay\src\effects\proxyConsole.js,54:37,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\effects\proxyConsole.js,55:71,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\effects\proxyConsole.js,56:72,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\iframeScript.js,36:43,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\index.js,23:32,error,expected
create-react-app\packages\react-error-overlay\src\listenToRuntimeErrors.js,32:27,error,expected
create-react-app\packages\react-error-overlay\src\styles.js,9:21,error,expected
create-react-app\packages\react-error-overlay\src\utils\dom\css.js,15:65,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\generateAnsiHTML.js,45:1,error,max-statements
create-react-app\packages\react-error-overlay\src\utils\generateAnsiHTML.js,66:19,error,prefer-template
create-react-app\packages\react-error-overlay\src\utils\generateAnsiHTML.js,71:19,error,prefer-template
create-react-app\packages\react-error-overlay\src\utils\generateAnsiHTML.js,73:42,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getLinesAround.js,27:26,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getLinesAround.js,27:36,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getLinesAround.js,28:38,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getLinesAround.js,28:48,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getLinesAround.js,31:40,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getLinesAround.js,31:74,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getPrettyURL.js,24:32,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getPrettyURL.js,25:29,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getPrettyURL.js,29:18,error,prefer-template
create-react-app\packages\react-error-overlay\src\utils\getPrettyURL.js,32:20,error,prefer-template
create-react-app\packages\react-error-overlay\src\utils\getPrettyURL.js,35:17,error,prefer-template
create-react-app\packages\react-error-overlay\src\utils\getPrettyURL.js,38:20,error,prefer-template
create-react-app\packages\react-error-overlay\src\utils\getSourceMap.js,92:24,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getSourceMap.js,95:32,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getSourceMap.js,108:31,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getSourceMap.js,116:30,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getSourceMap.js,122:35,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getSourceMap.js,122:46,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getStackFrames.js,17:25,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getStackFrames.js,36:65,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getStackFrames.js,36:80,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\getStackFrames.js,43:75,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\isBultinErrorName.js,11:1,error,indent
create-react-app\packages\react-error-overlay\src\utils\isBultinErrorName.js,12:1,error,indent
create-react-app\packages\react-error-overlay\src\utils\isBultinErrorName.js,13:1,error,indent
create-react-app\packages\react-error-overlay\src\utils\isBultinErrorName.js,14:1,error,indent
create-react-app\packages\react-error-overlay\src\utils\isBultinErrorName.js,15:1,error,indent
create-react-app\packages\react-error-overlay\src\utils\isBultinErrorName.js,16:1,error,indent
create-react-app\packages\react-error-overlay\src\utils\isBultinErrorName.js,17:1,error,indent
create-react-app\packages\react-error-overlay\src\utils\isBultinErrorName.js,18:1,error,indent
create-react-app\packages\react-error-overlay\src\utils\isBultinErrorName.js,19:1,error,indent
create-react-app\packages\react-error-overlay\src\utils\isBultinErrorName.js,20:1,error,indent
create-react-app\packages\react-error-overlay\src\utils\isInternalFile.js,13:39,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\isInternalFile.js,14:50,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\isInternalFile.js,15:44,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\mapper.js,21:26,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\mapper.js,30:37,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\mapper.js,38:51,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\parseCompileError.js,4:29,error,expected
create-react-app\packages\react-error-overlay\src\utils\parser.js,19:14,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\parser.js,58:37,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\parser.js,61:35,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\parser.js,64:51,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\stack-frame.js,55:61,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\stack-frame.js,98:14,error,prefer-template
create-react-app\packages\react-error-overlay\src\utils\stack-frame.js,101:14,error,prefer-template
create-react-app\packages\react-error-overlay\src\utils\stack-frame.js,104:14,error,prefer-template
create-react-app\packages\react-error-overlay\src\utils\stack-frame.js,106:22,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\stack-frame.js,106:25,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\unmapper.js,23:44,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\unmapper.js,24:22,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\unmapper.js,37:26,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\unmapper.js,70:22,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\unmapper.js,79:19,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\unmapper.js,84:25,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\unmapper.js,98:28,error,no-magic-numbers
create-react-app\packages\react-error-overlay\src\utils\warnings.js,39:47,error,no-magic-numbers
create-react-app\packages\react-error-overlay\webpack.config.iframe.js,7:1,error,strict
create-react-app\packages\react-error-overlay\webpack.config.js,7:1,error,strict
create-react-app\packages\react-scripts\bin\react-scripts.js,9:1,error,strict
create-react-app\packages\react-scripts\bin\react-scripts.js,19:33,error,no-magic-numbers
create-react-app\packages\react-scripts\bin\react-scripts.js,24:32,error,no-magic-numbers
create-react-app\packages\react-scripts\bin\react-scripts.js,24:42,error,no-magic-numbers
create-react-app\packages\react-scripts\bin\react-scripts.js,25:32,error,no-magic-numbers
create-react-app\packages\react-scripts\bin\react-scripts.js,25:47,error,no-magic-numbers
create-react-app\packages\react-scripts\bin\react-scripts.js,31:31,error,prefer-template
create-react-app\packages\react-scripts\bin\react-scripts.js,32:40,error,no-magic-numbers
create-react-app\packages\react-scripts\bin\react-scripts.js,49:18,error,no-magic-numbers
create-react-app\packages\react-scripts\bin\react-scripts.js,53:15,error,prefer-template
create-react-app\packages\react-scripts\config\env.js,9:1,error,strict
create-react-app\packages\react-scripts\config\getHttpsConfig.js,9:1,error,strict
create-react-app\packages\react-scripts\config\jest\babelTransform.js,9:1,error,strict
create-react-app\packages\react-scripts\config\jest\cssTransform.js,9:1,error,strict
create-react-app\packages\react-scripts\config\jest\fileTransform.js,1:1,error,strict
create-react-app\packages\react-scripts\config\modules.js,9:1,error,strict
create-react-app\packages\react-scripts\config\paths.js,9:1,error,strict
create-react-app\packages\react-scripts\config\paths.js,122:75,error,no-magic-numbers
create-react-app\packages\react-scripts\config\webpack.config.js,9:1,error,strict
create-react-app\packages\react-scripts\config\webpack.config.js,100:18,error,complexity
create-react-app\packages\react-scripts\config\webpack.config.js,113:64,error,no-magic-numbers
create-react-app\packages\react-scripts\config\webpack.config.js,113:67,error,no-magic-numbers
create-react-app\packages\react-scripts\config\webpack.config.js,146:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,147:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,148:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,149:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,150:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,151:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,152:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,153:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,154:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,155:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,156:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,157:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,158:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,159:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,160:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,162:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,163:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,164:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,165:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,166:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,167:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,168:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,169:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,170:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,171:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,172:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,173:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,236:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,237:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,238:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,617:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,618:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,619:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,620:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,621:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,622:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,623:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,624:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,625:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,626:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,627:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,628:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,629:1,error,indent
create-react-app\packages\react-scripts\config\webpack.config.js,716:42,error,no-magic-numbers
create-react-app\packages\react-scripts\config\webpack.config.js,716:46,error,no-magic-numbers
create-react-app\packages\react-scripts\config\webpack.config.js,716:53,error,no-magic-numbers
create-react-app\packages\react-scripts\config\webpackDevServer.config.js,9:1,error,strict
create-react-app\packages\react-scripts\config\webpackDevServer.config.js,99:47,error,no-magic-numbers
create-react-app\packages\react-scripts\config\webpackDevServer.config.js,99:50,error,no-magic-numbers
create-react-app\packages\react-scripts\config\webpack\persistentCache\createEnvironmentHash.js,1:1,error,strict
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\config.test.js,22:77,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\initDOM.js,42:31,error,require-await
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\initDOM.js,84:10,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,24:14,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,31:9,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,39:9,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,48:14,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,56:14,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,64:14,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,72:14,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,80:14,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,87:9,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,96:14,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,104:14,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,110:77,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,118:14,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,126:14,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\integration\syntax.test.js,134:14,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\jest.integration.config.js,1:1,error,strict
create-react-app\packages\react-scripts\fixtures\kitchensink\template\jest.transform.js,1:1,error,strict
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,65:20,error,complexity
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,71:54,error,no-magic-numbers
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,74:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,75:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,76:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,77:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,78:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,79:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,80:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,81:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,82:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,83:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,84:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,85:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,86:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,87:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,88:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,89:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,90:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,91:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,92:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,93:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,94:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,95:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,96:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,97:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,98:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,99:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,100:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,101:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,102:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,103:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,104:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,105:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,106:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,107:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,108:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,109:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,110:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,111:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,112:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,113:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,114:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,115:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,116:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,117:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,118:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,119:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,120:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,121:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,122:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,123:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,124:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,125:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,126:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,127:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,128:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,129:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,130:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,131:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,132:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,133:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,134:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,135:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,136:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,137:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,138:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,139:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,140:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,141:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,142:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,143:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,144:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,145:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,146:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,147:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,148:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,149:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,150:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,151:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,152:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,153:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,154:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,155:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,156:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,157:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,158:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,159:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,160:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,161:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,162:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,163:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,164:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,165:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,166:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,167:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,168:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,169:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,170:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,171:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,172:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,173:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,174:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,175:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,176:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,177:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,178:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,179:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,180:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,181:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,182:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,183:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,184:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,185:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,186:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,187:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,188:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,189:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,190:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,191:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,192:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,193:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,194:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,195:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,196:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,197:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,198:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,199:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,200:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,201:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,202:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,203:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,204:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,205:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,206:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,207:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,208:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,209:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,210:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,211:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,212:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,213:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,214:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,215:1,error,indent
create-react-app\packages\react-scripts\fixtures\kitchensink\template\src\App.js,216:1,error,indent
