directory_file_name,line_number,error_type,error_description
,193:5,error,no-undef
,194:7,error,no-undef
,198:7,error,no-undef
,203:21,error,no-magic-numbers
,207:5,error,no-undef
,208:7,error,no-undef
,212:7,error,no-undef
,217:21,error,no-magic-numbers
,222:3,error,no-undef
,223:5,error,no-undef
,224:7,error,no-undef
,228:7,error,no-undef
,232:21,error,no-magic-numbers
,235:7,error,no-undef
,239:21,error,no-magic-numbers
,243:5,error,no-undef
,244:7,error,no-undef
,250:7,error,no-undef
,254:21,error,no-magic-numbers
,257:7,error,no-undef
,261:21,error,no-magic-numbers
,264:7,error,no-undef
,268:21,error,no-magic-numbers
,272:5,error,no-undef
,273:7,error,no-undef
,283:21,error,no-magic-numbers
,286:7,error,no-undef
,295:21,error,no-magic-numbers
,298:7,error,no-undef
,307:19,error,no-magic-numbers
,312:3,error,no-undef
,313:5,error,no-undef
,318:5,error,no-undef
,321:19,error,no-magic-numbers
,321:26,error,no-magic-numbers
,328:19,error,no-magic-numbers
,331:5,error,no-undef
,334:19,error,no-magic-numbers
,334:26,error,no-magic-numbers
,344:19,error,no-magic-numbers
,347:5,error,no-undef
,350:19,error,no-magic-numbers
,350:26,error,no-magic-numbers
,357:19,error,no-magic-numbers
,362:5,error,no-undef
,390:34,error,no-magic-numbers
,391:18,error,prefer-template
,405:5,error,no-undef
,410:17,error,no-magic-numbers
,416:5,error,no-undef
,421:17,error,no-magic-numbers
,427:5,error,no-undef
,432:19,error,no-magic-numbers
,438:5,error,no-undef
,443:19,error,no-magic-numbers
,448:5,error,no-undef
,452:15,error,prefer-template
,452:45,error,no-magic-numbers
,452:52,error,no-magic-numbers
,453:17,error,no-magic-numbers
,459:3,error,no-undef
,460:5,error,no-undef
,464:5,error,no-undef
,468:19,error,no-magic-numbers
,472:3,error,no-undef
,473:5,error,no-undef
,477:5,error,no-undef
,481:19,error,no-magic-numbers
,484:5,error,no-undef
,489:19,error,no-magic-numbers
,492:5,error,no-undef
,497:19,error,no-magic-numbers
,500:5,error,no-undef
,505:19,error,no-magic-numbers
,508:5,error,no-undef
,513:19,error,no-magic-numbers
,516:5,error,no-undef
,521:19,error,no-magic-numbers
,532:30,error,no-magic-numbers
,535:10,error,prefer-template
,15:1,error,no-undef
,16:3,error,no-undef
,17:5,error,no-undef
,21:5,error,no-undef
,25:5,error,no-undef
,26:47,error,no-magic-numbers
,29:5,error,no-undef
,32:17,error,no-magic-numbers
,35:5,error,no-undef
,38:17,error,no-magic-numbers
,41:5,error,no-undef
,45:17,error,no-magic-numbers
,48:5,error,no-undef
,52:17,error,no-magic-numbers
,55:5,error,no-undef
,59:17,error,no-magic-numbers
,62:5,error,no-undef
,65:17,error,no-magic-numbers
,68:5,error,no-undef
,71:17,error,no-magic-numbers
,74:5,error,no-undef
,77:17,error,no-magic-numbers
,82:5,error,no-undef
,85:17,error,no-magic-numbers
,88:5,error,no-undef
,91:17,error,no-magic-numbers
,96:5,error,no-undef
,99:17,error,no-magic-numbers
,102:5,error,no-undef
,112:21,error,no-magic-numbers
,116:5,error,no-undef
,120:17,error,no-magic-numbers
,123:5,error,no-undef
,126:17,error,no-magic-numbers
,129:5,error,no-undef
,132:17,error,no-magic-numbers
,136:19,error,no-undef
,136:35,error,no-undef
,137:5,error,no-undef
,141:5,error,no-undef
,144:14,error,prefer-template
,145:17,error,no-magic-numbers
,149:3,error,no-undef
,150:5,error,no-undef
,151:7,error,no-undef
,155:19,error,no-magic-numbers
,158:7,error,no-undef
,164:19,error,no-magic-numbers
,168:5,error,no-undef
,169:7,error,no-undef
,173:19,error,no-magic-numbers
,176:7,error,no-undef
,182:19,error,no-magic-numbers
,187:3,error,no-undef
,188:5,error,no-undef
,189:7,error,no-undef
,193:19,error,no-magic-numbers
,196:7,error,no-undef
,200:19,error,no-magic-numbers
,204:5,error,no-undef
,205:7,error,no-undef
,209:19,error,no-magic-numbers
,214:3,error,no-undef
,215:5,error,no-undef
,218:17,error,no-magic-numbers
,221:5,error,no-undef
,224:17,error,no-magic-numbers
,227:5,error,no-undef
,230:17,error,no-magic-numbers
,233:5,error,no-undef
,236:17,error,no-magic-numbers
,239:5,error,no-undef
,242:17,error,no-magic-numbers
,246:3,error,no-undef
,247:5,error,no-undef
,250:17,error,no-magic-numbers
,253:5,error,no-undef
,254:7,error,no-undef
,258:7,error,no-undef
,261:19,error,no-magic-numbers
,264:7,error,no-undef
,267:19,error,no-magic-numbers
,270:7,error,no-undef
,273:19,error,no-magic-numbers
,276:7,error,no-undef
,278:37,error,no-magic-numbers
,282:26,error,no-magic-numbers
,287:19,error,no-magic-numbers
,290:7,error,no-undef
,291:9,error,no-undef
,295:9,error,no-undef
,298:21,error,no-magic-numbers
,301:9,error,no-undef
,304:21,error,no-magic-numbers
,308:7,error,no-undef
,309:9,error,no-undef
,313:9,error,no-undef
,316:21,error,no-magic-numbers
,319:9,error,no-undef
,322:21,error,no-magic-numbers
,327:5,error,no-undef
,328:7,error,no-undef
,332:7,error,no-undef
,336:19,error,no-magic-numbers
,339:7,error,no-undef
,342:19,error,no-magic-numbers
,345:7,error,no-undef
,348:19,error,no-magic-numbers
,351:7,error,no-undef
,353:37,error,no-magic-numbers
,357:26,error,no-magic-numbers
,362:19,error,no-magic-numbers
,365:7,error,no-undef
,366:9,error,no-undef
,370:9,error,no-undef
,373:21,error,no-magic-numbers
,376:9,error,no-undef
,379:21,error,no-magic-numbers
,383:7,error,no-undef
,384:9,error,no-undef
,388:9,error,no-undef
,391:21,error,no-magic-numbers
,394:9,error,no-undef
,397:21,error,no-magic-numbers
,403:3,error,no-undef
,404:5,error,no-undef
,408:5,error,no-undef
,411:17,error,no-magic-numbers
,417:3,error,no-undef
,418:5,error,no-undef
,424:5,error,no-undef
,431:3,error,no-undef
,432:5,error,no-undef
,433:7,error,no-undef
,437:19,error,no-magic-numbers
,441:5,error,no-undef
,442:7,error,no-undef
,446:19,error,no-magic-numbers
,451:3,error,no-undef
,452:5,error,no-undef
,455:34,error,prefer-template
,455:56,error,no-magic-numbers
,455:61,error,no-magic-numbers
,455:66,error,no-magic-numbers
,455:71,error,no-magic-numbers
,456:17,error,no-magic-numbers
,459:5,error,no-undef
,462:34,error,prefer-template
,462:56,error,no-magic-numbers
,462:61,error,no-magic-numbers
,462:66,error,no-magic-numbers
,462:71,error,no-magic-numbers
,463:17,error,no-magic-numbers
,467:3,error,no-undef
,468:5,error,no-undef
,478:5,error,no-undef
,482:17,error,no-magic-numbers
,485:5,error,no-undef
,489:17,error,no-magic-numbers
,492:5,error,no-undef
,496:17,error,no-magic-numbers
,499:5,error,no-undef
,503:17,error,no-magic-numbers
,506:5,error,no-undef
,511:17,error,no-magic-numbers
,514:5,error,no-undef
,518:17,error,no-magic-numbers
,521:5,error,no-undef
,524:17,error,no-magic-numbers
,527:5,error,no-undef
,528:7,error,no-undef
,532:7,error,no-undef
,535:19,error,no-magic-numbers
,540:3,error,no-undef
,541:5,error,no-undef
,548:5,error,no-undef
,552:5,error,no-undef
,556:17,error,no-magic-numbers
,559:5,error,no-undef
,563:17,error,no-magic-numbers
,566:5,error,no-undef
,570:17,error,no-magic-numbers
,574:3,error,no-undef
,575:5,error,no-undef
,579:5,error,no-undef
,582:17,error,no-magic-numbers
,585:5,error,no-undef
,588:17,error,no-magic-numbers
,592:3,error,no-undef
,593:5,error,no-undef
,597:5,error,no-undef
,604:5,error,no-undef
,611:5,error,no-undef
,618:5,error,no-undef
,625:5,error,no-undef
,632:5,error,no-undef
,636:17,error,no-magic-numbers
,639:5,error,no-undef
,644:17,error,no-magic-numbers
,647:5,error,no-undef
,648:7,error,no-undef
,655:7,error,no-undef
,660:19,error,no-magic-numbers
,664:5,error,no-undef
,665:7,error,no-undef
,669:19,error,no-magic-numbers
,672:7,error,no-undef
,677:19,error,no-magic-numbers
,681:5,error,no-undef
,682:7,error,no-undef
,691:3,error,no-undef
,692:5,error,no-undef
,694:45,error,prefer-template
,697:5,error,no-undef
,701:17,error,no-magic-numbers
,705:3,error,no-undef
,706:5,error,no-undef
,711:5,error,no-undef
,715:17,error,no-magic-numbers
,718:5,error,no-undef
,721:17,error,no-magic-numbers
,731:3,error,no-undef
,732:5,error,no-undef
,734:48,error,prefer-template
,737:5,error,no-undef
,740:17,error,no-magic-numbers
,743:5,error,no-undef
,746:17,error,no-magic-numbers
,750:3,error,no-undef
,751:5,error,no-undef
,755:20,error,no-magic-numbers
,762:17,error,no-magic-numbers
,766:3,error,no-undef
,767:5,error,no-undef
,771:24,error,no-magic-numbers
,775:5,error,no-undef
,778:17,error,no-magic-numbers
,781:5,error,no-undef
,785:17,error,no-magic-numbers
,788:5,error,no-undef
,791:17,error,no-magic-numbers
,794:5,error,no-undef
,798:17,error,no-magic-numbers
,810:20,error,no-magic-numbers
,10:5,error,no-undef
,11:5,error,no-undef
,13:1,error,no-undef
,14:3,error,no-undef
,18:3,error,no-undef
,23:15,error,no-magic-numbers
,26:3,error,no-undef
,44:15,error,no-magic-numbers
,47:3,error,no-undef
,52:15,error,no-magic-numbers
,55:3,error,no-undef
,61:15,error,no-magic-numbers
,64:3,error,no-undef
,75:32,error,no-magic-numbers
,76:16,error,prefer-template
,87:15,error,no-magic-numbers
,90:3,error,no-undef
,104:15,error,no-magic-numbers
,107:3,error,no-undef
,108:5,error,no-undef
,113:19,error,no-magic-numbers
,116:5,error,no-undef
,121:19,error,no-magic-numbers
,125:3,error,no-undef
,126:5,error,no-undef
,127:30,error,no-magic-numbers
,133:17,error,no-magic-numbers
,136:5,error,no-undef
,138:30,error,no-magic-numbers
,143:19,error,no-magic-numbers
,146:5,error,no-undef
,152:19,error,no-magic-numbers
,155:5,error,no-undef
,156:30,error,no-magic-numbers
,161:17,error,no-magic-numbers
,164:5,error,no-undef
,165:30,error,no-magic-numbers
,175:17,error,no-magic-numbers
,178:5,error,no-undef
,180:30,error,no-magic-numbers
,186:19,error,no-magic-numbers
,189:5,error,no-undef
,196:21,error,no-magic-numbers
,197:10,error,no-magic-numbers
,201:3,error,no-undef
,202:5,error,no-undef
,203:7,error,no-undef
,207:7,error,no-undef
,212:21,error,no-magic-numbers
,216:5,error,no-undef
,217:7,error,no-undef
,221:7,error,no-undef
,226:21,error,no-magic-numbers
,231:3,error,no-undef
,232:5,error,no-undef
,233:7,error,no-undef
,237:7,error,no-undef
,242:19,error,no-magic-numbers
,245:7,error,no-undef
,250:19,error,no-magic-numbers
,254:5,error,no-undef
,255:7,error,no-undef
,259:7,error,no-undef
,264:19,error,no-magic-numbers
,267:7,error,no-undef
,272:19,error,no-magic-numbers
,275:7,error,no-undef
,280:19,error,no-magic-numbers
,284:5,error,no-undef
,285:7,error,no-undef
,296:19,error,no-magic-numbers
,299:7,error,no-undef
,308:21,error,no-magic-numbers
,311:7,error,no-undef
,320:19,error,no-magic-numbers
,325:3,error,no-undef
,326:5,error,no-undef
,331:5,error,no-undef
,334:19,error,no-magic-numbers
,334:26,error,no-magic-numbers
,342:17,error,no-magic-numbers
,345:5,error,no-undef
,348:19,error,no-magic-numbers
,348:26,error,no-magic-numbers
,359:17,error,no-magic-numbers
,362:5,error,no-undef
,365:19,error,no-magic-numbers
,365:26,error,no-magic-numbers
,373:17,error,no-magic-numbers
,376:5,error,no-undef
,386:19,error,no-magic-numbers
,391:5,error,no-undef
,419:34,error,no-magic-numbers
,420:18,error,prefer-template
,430:5,error,no-undef
,435:17,error,no-magic-numbers
,441:5,error,no-undef
,446:17,error,no-magic-numbers
,452:5,error,no-undef
,457:19,error,no-magic-numbers
,463:5,error,no-undef
,468:19,error,no-magic-numbers
,473:5,error,no-undef
,477:15,error,prefer-template
,477:41,error,no-magic-numbers
,477:48,error,no-magic-numbers
,478:17,error,no-magic-numbers
,484:3,error,no-undef
,485:5,error,no-undef
,489:5,error,no-undef
,493:19,error,no-magic-numbers
,496:5,error,no-undef
,500:19,error,no-magic-numbers
,503:5,error,no-undef
,508:19,error,no-magic-numbers
,511:5,error,no-undef
,515:19,error,no-magic-numbers
,518:5,error,no-undef
,522:19,error,no-magic-numbers
,526:3,error,no-undef
,527:5,error,no-undef
,531:5,error,no-undef
,535:19,error,no-magic-numbers
,538:5,error,no-undef
,543:19,error,no-magic-numbers
,546:5,error,no-undef
,551:19,error,no-magic-numbers
,554:5,error,no-undef
,559:19,error,no-magic-numbers
,562:5,error,no-undef
,567:19,error,no-magic-numbers
,570:5,error,no-undef
,575:19,error,no-magic-numbers
,586:30,error,no-magic-numbers
,589:10,error,prefer-template
,10:5,error,no-undef
,11:5,error,no-undef
,13:1,error,no-undef
,14:3,error,no-undef
,18:3,error,no-undef
,23:15,error,no-magic-numbers
,26:3,error,no-undef
,44:15,error,no-magic-numbers
,47:3,error,no-undef
,53:15,error,no-magic-numbers
,56:3,error,no-undef
,62:15,error,no-magic-numbers
,65:3,error,no-undef
,76:32,error,no-magic-numbers
,77:16,error,prefer-template
,88:15,error,no-magic-numbers
,91:3,error,no-undef
,105:15,error,no-magic-numbers
,108:3,error,no-undef
,113:15,error,no-magic-numbers
,116:3,error,no-undef
,117:5,error,no-undef
,118:7,error,no-undef
,122:7,error,no-undef
,127:19,error,no-magic-numbers
,130:7,error,no-undef
,135:19,error,no-magic-numbers
,139:5,error,no-undef
,140:7,error,no-undef
,144:7,error,no-undef
,149:19,error,no-magic-numbers
,152:7,error,no-undef
,157:19,error,no-magic-numbers
,160:7,error,no-undef
,165:19,error,no-magic-numbers
,168:7,error,no-undef
,173:19,error,no-magic-numbers
,176:7,error,no-undef
,181:19,error,no-magic-numbers
,184:7,error,no-undef
,187:29,error,no-magic-numbers
,188:18,error,prefer-template
,188:48,error,no-magic-numbers
,197:57,error,no-magic-numbers
,199:46,error,no-magic-numbers
,201:19,error,no-magic-numbers
,204:7,error,no-undef
,209:19,error,no-magic-numbers
,212:7,error,no-undef
,215:29,error,no-magic-numbers
,227:57,error,no-magic-numbers
,233:39,error,no-magic-numbers
,235:19,error,no-magic-numbers
,240:3,error,no-undef
,241:5,error,no-undef
,242:7,error,no-undef
,246:7,error,no-undef
,251:21,error,no-magic-numbers
,255:5,error,no-undef
,256:7,error,no-undef
,260:7,error,no-undef
,265:21,error,no-magic-numbers
,270:3,error,no-undef
,271:5,error,no-undef
,272:30,error,no-magic-numbers
,277:15,error,prefer-template
,278:17,error,no-magic-numbers
,281:5,error,no-undef
,283:30,error,no-magic-numbers
,289:19,error,no-magic-numbers
,292:5,error,no-undef
,298:19,error,no-magic-numbers
,301:5,error,no-undef
,302:30,error,no-magic-numbers
,306:15,error,prefer-template
,307:17,error,no-magic-numbers
,310:5,error,no-undef
,311:30,error,no-magic-numbers
,320:15,error,prefer-template
,321:17,error,no-magic-numbers
,324:5,error,no-undef
,326:30,error,no-magic-numbers
,332:19,error,no-magic-numbers
,335:5,error,no-undef
,341:19,error,no-magic-numbers
,345:3,error,no-undef
,346:5,error,no-undef
,347:7,error,no-undef
,352:7,error,no-undef
,357:7,error,no-undef
,361:34,error,no-magic-numbers
,362:19,error,no-magic-numbers
,365:7,error,no-undef
,369:34,error,no-magic-numbers
,370:34,error,no-magic-numbers
,371:19,error,no-magic-numbers
,374:7,error,no-undef
,378:34,error,no-magic-numbers
,379:19,error,no-magic-numbers
,382:7,error,no-undef
,386:34,error,no-magic-numbers
,387:34,error,no-magic-numbers
,388:19,error,no-magic-numbers
,391:7,error,no-undef
,395:34,error,no-magic-numbers
,396:34,error,no-magic-numbers
,397:19,error,no-magic-numbers
,401:5,error,no-undef
,402:7,error,no-undef
,407:7,error,no-undef
,412:7,error,no-undef
,416:34,error,no-magic-numbers
,417:19,error,no-magic-numbers
,420:7,error,no-undef
,424:34,error,no-magic-numbers
,425:34,error,no-magic-numbers
,426:19,error,no-magic-numbers
,429:7,error,no-undef
,433:34,error,no-magic-numbers
,434:19,error,no-magic-numbers
,437:7,error,no-undef
,441:34,error,no-magic-numbers
,442:34,error,no-magic-numbers
,443:19,error,no-magic-numbers
,446:7,error,no-undef
,450:34,error,no-magic-numbers
,451:34,error,no-magic-numbers
,452:19,error,no-magic-numbers
,457:3,error,no-undef
,458:5,error,no-undef
,459:7,error,no-undef
,463:7,error,no-undef
,468:19,error,no-magic-numbers
,471:7,error,no-undef
,476:19,error,no-magic-numbers
,480:5,error,no-undef
,481:7,error,no-undef
,487:7,error,no-undef
,492:19,error,no-magic-numbers
,495:7,error,no-undef
,500:19,error,no-magic-numbers
,503:7,error,no-undef
,508:19,error,no-magic-numbers
,512:5,error,no-undef
,513:7,error,no-undef
,524:19,error,no-magic-numbers
,527:7,error,no-undef
,536:21,error,no-magic-numbers
,539:7,error,no-undef
,548:19,error,no-magic-numbers
,553:3,error,no-undef
,554:5,error,no-undef
,559:5,error,no-undef
,562:19,error,no-magic-numbers
,562:26,error,no-magic-numbers
,570:17,error,no-magic-numbers
,573:5,error,no-undef
,576:19,error,no-magic-numbers
,576:26,error,no-magic-numbers
,587:17,error,no-magic-numbers
,590:5,error,no-undef
,593:19,error,no-magic-numbers
,593:26,error,no-magic-numbers
,604:17,error,no-magic-numbers
,607:5,error,no-undef
,610:19,error,no-magic-numbers
,610:26,error,no-magic-numbers
,618:17,error,no-magic-numbers
,621:5,error,no-undef
,631:19,error,no-magic-numbers
,636:5,error,no-undef
,664:34,error,no-magic-numbers
,665:18,error,prefer-template
,675:5,error,no-undef
,680:17,error,no-magic-numbers
,686:5,error,no-undef
,691:17,error,no-magic-numbers
,697:5,error,no-undef
,702:19,error,no-magic-numbers
,708:5,error,no-undef
,713:19,error,no-magic-numbers
,718:5,error,no-undef
,722:15,error,prefer-template
,722:38,error,no-magic-numbers
,722:45,error,no-magic-numbers
,723:17,error,no-magic-numbers
,729:3,error,no-undef
,730:5,error,no-undef
,734:5,error,no-undef
,738:19,error,no-magic-numbers
,741:5,error,no-undef
,746:19,error,no-magic-numbers
,749:5,error,no-undef
,753:19,error,no-magic-numbers
,756:5,error,no-undef
,760:19,error,no-magic-numbers
,764:3,error,no-undef
,765:5,error,no-undef
,769:5,error,no-undef
,773:19,error,no-magic-numbers
,776:5,error,no-undef
,781:19,error,no-magic-numbers
,784:5,error,no-undef
,789:19,error,no-magic-numbers
,792:5,error,no-undef
,797:19,error,no-magic-numbers
,800:5,error,no-undef
,805:19,error,no-magic-numbers
,808:5,error,no-undef
,813:19,error,no-magic-numbers
,821:17,error,no-magic-numbers
,828:24,error,no-magic-numbers
,829:12,error,prefer-template
,841:30,error,no-magic-numbers
,844:10,error,prefer-template
,7:1,error,no-undef
,8:3,error,no-undef
,9:5,error,no-undef
,34:1,error,indent
,35:1,error,indent
,36:1,error,indent
,37:1,error,indent
,38:1,error,indent
,39:1,error,indent
,39:15,error,no-magic-numbers
,6:1,error,no-undef
,7:3,error,no-undef
,16:1,error,indent
,17:1,error,indent
,18:1,error,indent
,18:13,error,no-magic-numbers
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,16:1,error,indent
,17:1,error,indent
,20:5,error,no-undef
,28:1,error,indent
,29:1,error,indent
,30:1,error,indent
,33:5,error,no-undef
,41:1,error,indent
,42:1,error,indent
,43:1,error,indent
,47:3,error,no-undef
,55:1,error,indent
,56:1,error,indent
,57:1,error,indent
,60:3,error,no-undef
,61:5,error,no-undef
,69:1,error,indent
,70:1,error,indent
,73:5,error,no-undef
,81:1,error,indent
,82:1,error,indent
,83:1,error,indent
,86:5,error,no-undef
,94:1,error,indent
,95:1,error,indent
,96:1,error,indent
,99:5,error,no-undef
,107:1,error,indent
,108:1,error,indent
,109:1,error,indent
,112:5,error,no-undef
,120:1,error,indent
,121:1,error,indent
,122:1,error,indent
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,9:7,error,no-undef
,17:1,error,indent
,18:1,error,indent
,22:5,error,no-undef
,23:7,error,no-undef
,31:1,error,indent
,32:1,error,indent
,33:1,error,indent
,36:7,error,no-undef
,44:1,error,indent
,45:1,error,indent
,46:1,error,indent
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,9:7,error,no-undef
,17:1,error,indent
,18:1,error,indent
,22:5,error,no-undef
,23:7,error,no-undef
,31:1,error,indent
,32:1,error,indent
,33:1,error,indent
,36:7,error,no-undef
,44:1,error,indent
,45:1,error,indent
,46:1,error,indent
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,21:17,error,no-magic-numbers
,24:5,error,no-undef
,36:17,error,no-magic-numbers
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,21:17,error,no-magic-numbers
,24:5,error,no-undef
,36:17,error,no-magic-numbers
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,21:17,error,no-magic-numbers
,24:5,error,no-undef
,36:17,error,no-magic-numbers
,39:5,error,no-undef
,40:7,error,no-undef
,53:19,error,no-magic-numbers
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,21:17,error,no-magic-numbers
,24:5,error,no-undef
,36:17,error,no-magic-numbers
,39:5,error,no-undef
,40:7,error,no-undef
,53:19,error,no-magic-numbers
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,16:1,error,indent
,17:1,error,indent
,17:15,error,no-magic-numbers
,20:5,error,no-undef
,30:1,error,indent
,31:1,error,indent
,31:15,error,no-magic-numbers
,34:5,error,no-undef
,48:1,error,indent
,49:1,error,indent
,49:15,error,no-magic-numbers
,52:5,error,no-undef
,60:19,error,prefer-template
,65:19,error,prefer-template
,70:19,error,prefer-template
,74:19,error,prefer-template
,79:19,error,prefer-template
,84:1,error,indent
,85:1,error,indent
,85:15,error,no-magic-numbers
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,18:1,error,indent
,19:1,error,indent
,20:1,error,indent
,20:15,error,no-magic-numbers
,23:5,error,no-undef
,32:1,error,indent
,33:1,error,indent
,34:1,error,indent
,34:15,error,no-magic-numbers
,37:5,error,no-undef
,46:1,error,indent
,47:1,error,indent
,47:15,error,no-magic-numbers
,7:1,error,no-undef
,8:3,error,no-undef
,9:5,error,no-undef
,18:1,error,indent
,19:1,error,indent
,20:1,error,indent
,23:5,error,no-undef
,31:1,error,indent
,32:1,error,indent
,33:1,error,indent
,36:5,error,no-undef
,44:1,error,indent
,45:1,error,indent
,45:15,error,no-magic-numbers
,48:5,error,no-undef
,52:25,error,no-magic-numbers
,56:1,error,indent
,57:1,error,indent
,57:15,error,no-magic-numbers
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,16:1,error,indent
,17:1,error,indent
,18:1,error,indent
,21:5,error,no-undef
,29:1,error,indent
,30:1,error,indent
,31:1,error,indent
,34:5,error,no-undef
,43:1,error,indent
,44:1,error,indent
,47:5,error,no-undef
,55:1,error,indent
,56:1,error,indent
,57:1,error,indent
,60:5,error,no-undef
,68:1,error,indent
,69:1,error,indent
,70:1,error,indent
,73:5,error,no-undef
,74:7,error,no-undef
,84:1,error,indent
,85:1,error,indent
,86:1,error,indent
,87:1,error,indent
,90:7,error,no-undef
,100:1,error,indent
,101:1,error,indent
,102:1,error,indent
,103:1,error,indent
,106:7,error,no-undef
,116:1,error,indent
,117:1,error,indent
,118:1,error,indent
,121:7,error,no-undef
,122:9,error,no-undef
,125:34,error,no-magic-numbers
,132:1,error,indent
,133:1,error,indent
,134:1,error,indent
,135:1,error,indent
,140:5,error,no-undef
,141:7,error,no-undef
,149:1,error,indent
,150:1,error,indent
,151:1,error,indent
,152:1,error,indent
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,16:1,error,indent
,17:1,error,indent
,18:1,error,indent
,21:5,error,no-undef
,29:1,error,indent
,30:1,error,indent
,31:1,error,indent
,34:5,error,no-undef
,43:1,error,indent
,44:1,error,indent
,47:5,error,no-undef
,55:1,error,indent
,56:1,error,indent
,57:1,error,indent
,60:5,error,no-undef
,68:1,error,indent
,69:1,error,indent
,70:1,error,indent
,73:5,error,no-undef
,74:7,error,no-undef
,84:1,error,indent
,85:1,error,indent
,86:1,error,indent
,87:1,error,indent
,90:7,error,no-undef
,100:1,error,indent
,101:1,error,indent
,102:1,error,indent
,103:1,error,indent
,106:7,error,no-undef
,116:1,error,indent
,117:1,error,indent
,118:1,error,indent
,121:7,error,no-undef
,122:9,error,no-undef
,132:1,error,indent
,133:1,error,indent
,134:1,error,indent
,135:1,error,indent
,135:19,error,no-magic-numbers
,138:9,error,no-undef
,148:1,error,indent
,149:1,error,indent
,150:1,error,indent
,151:1,error,indent
,151:19,error,no-magic-numbers
,154:9,error,no-undef
,164:1,error,indent
,165:1,error,indent
,166:1,error,indent
,167:1,error,indent
,167:19,error,no-magic-numbers
,172:5,error,no-undef
,173:7,error,no-undef
,181:1,error,indent
,182:1,error,indent
,183:1,error,indent
,184:1,error,indent
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,9:7,error,no-undef
,10:9,error,no-undef
,20:1,error,indent
,21:1,error,indent
,22:1,error,indent
,25:9,error,no-undef
,28:34,error,no-magic-numbers
,35:1,error,indent
,36:1,error,indent
,37:1,error,indent
,40:9,error,no-undef
,55:9,error,no-undef
,59:34,error,no-magic-numbers
,67:1,error,indent
,68:1,error,indent
,69:1,error,indent
,69:19,error,no-magic-numbers
,73:7,error,no-undef
,74:9,error,no-undef
,83:23,error,no-magic-numbers
,88:5,error,no-undef
,89:7,error,no-undef
,99:21,error,no-magic-numbers
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,9:7,error,no-undef
,10:9,error,no-undef
,20:1,error,indent
,21:1,error,indent
,22:1,error,indent
,25:9,error,no-undef
,28:34,error,no-magic-numbers
,35:1,error,indent
,36:1,error,indent
,37:1,error,indent
,41:7,error,no-undef
,42:9,error,no-undef
,50:1,error,indent
,51:1,error,indent
,52:1,error,indent
,57:5,error,no-undef
,58:7,error,no-undef
,66:1,error,indent
,67:1,error,indent
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,16:1,error,indent
,17:1,error,indent
,18:1,error,indent
,19:1,error,indent
,19:15,error,no-magic-numbers
,22:5,error,no-undef
,30:1,error,indent
,31:1,error,indent
,32:1,error,indent
,33:1,error,indent
,33:15,error,no-magic-numbers
,36:5,error,no-undef
,44:1,error,indent
,45:1,error,indent
,46:1,error,indent
,47:1,error,indent
,47:15,error,no-magic-numbers
,51:3,error,no-undef
,52:5,error,no-undef
,60:1,error,indent
,61:1,error,indent
,62:1,error,indent
,62:15,error,no-magic-numbers
,66:3,error,no-undef
,67:5,error,no-undef
,75:1,error,indent
,76:1,error,indent
,77:1,error,indent
,78:1,error,indent
,78:15,error,no-magic-numbers
,82:3,error,no-undef
,83:5,error,no-undef
,91:1,error,indent
,92:1,error,indent
,93:1,error,indent
,94:1,error,indent
,94:15,error,no-magic-numbers
,97:5,error,no-undef
,105:1,error,indent
,106:1,error,indent
,107:1,error,indent
,108:1,error,indent
,108:15,error,no-magic-numbers
,111:5,error,no-undef
,119:1,error,indent
,120:1,error,indent
,121:1,error,indent
,122:1,error,indent
,122:15,error,no-magic-numbers
,126:3,error,no-undef
,127:5,error,no-undef
,135:1,error,indent
,136:1,error,indent
,137:1,error,indent
,138:1,error,indent
,138:15,error,no-magic-numbers
,141:5,error,no-undef
,149:1,error,indent
,150:1,error,indent
,151:1,error,indent
,152:1,error,indent
,152:15,error,no-magic-numbers
,155:5,error,no-undef
,163:1,error,indent
,164:1,error,indent
,165:1,error,indent
,166:1,error,indent
,166:15,error,no-magic-numbers
,6:1,error,no-undef
,7:3,error,no-undef
,8:5,error,no-undef
,16:1,error,indent
,17:1,error,indent
,21:3,error,no-undef
,22:5,error,no-undef
,30:1,error,indent
,31:1,error,indent
,34:5,error,no-undef
,44:1,error,indent
